transaction_id,store_id,store_region,loyalty_flag,payment_type,total_quantity,distinct_products,transaction_value
TXN-0006080,ST-SCA-001,Central,Y,Credit,2,2,10.73
TXN-0006081,ST-SCA-001,Central,Y,Credit,4,4,30.91
TXN-0006082,ST-SCA-001,Central,Y,Credit,10,5,45.77
TXN-0006083,ST-MIS-001,Central,Y,Credit,3,2,28.07
TXN-0006084,ST-MIS-001,Central,N,Credit,4,3,38.13
TXN-0006085,ST-MIS-001,Central,Y,Credit,2,2,26.23
TXN-0006086,ST-MIS-001,Central,Y,Debit,5,4,50.44
TXN-0006087,ST-MIS-001,Central,N,Debit,4,2,41.44
TXN-0006088,ST-MIS-001,Central,Y,Debit,3,2,46.91
TXN-0006089,ST-MIS-001,Central,Y,Credit,2,2,18.16
TXN-0006090,ST-MIS-001,Central,Y,Cash,4,3,15.08
TXN-0006091,ST-MIS-001,Central,Y,Debit,3,3,25.21
TXN-0006092,ST-MIS-001,Central,Y,Debit,7,5,80.09
TXN-0006093,ST-MIS-001,Central,N,Credit,5,2,12.94
TXN-0006094,ST-MIS-001,Central,Y,Mobile,4,3,35.02
TXN-0006095,ST-BRA-001,Central,Y,Debit,5,3,57.09
TXN-0006096,ST-BRA-001,Central,N,Cash,5,4,63.63
TXN-0006097,ST-BRA-001,Central,N,Credit,5,2,29.32
TXN-0006098,ST-BRA-001,Central,Y,Credit,1,1,14.64
TXN-0006099,ST-BRA-001,Central,N,Cash,5,3,42.12
TXN-0006100,ST-BRA-001,Central,Y,Credit,3,2,40.35
TXN-0006101,ST-BRA-001,Central,Y,Credit,8,7,76.69
TXN-0006102,ST-BRA-001,Central,N,Credit,3,2,19.04
TXN-0006103,ST-BRA-001,Central,N,Debit,5,5,24.13
TXN-0006104,ST-BRA-001,Central,Y,Debit,5,3,54.58
TXN-0006105,ST-BRA-001,Central,N,Credit,3,3,34.61
TXN-0006106,ST-BRA-001,Central,Y,Credit,2,2,27.06
TXN-0006107,ST-BRA-001,Central,Y,Mobile,2,2,16.63
TXN-0006108,ST-BRA-001,Central,Y,Mobile,4,3,30.05
TXN-0006109,ST-BRA-001,Central,Y,Credit,2,2,16.39
TXN-0006110,ST-HAM-001,Central,N,Debit,2,2,25.91
TXN-0006111,ST-HAM-001,Central,Y,Debit,3,1,44.94
TXN-0006112,ST-HAM-001,Central,Y,Credit,6,3,25.43
TXN-0006113,ST-HAM-001,Central,Y,Cash,1,1,6.40
TXN-0006114,ST-HAM-001,Central,Y,Debit,5,5,37.38
TXN-0006115,ST-HAM-001,Central,Y,Credit,2,2,24.22
TXN-0006116,ST-HAM-001,Central,Y,Credit,8,6,89.90
TXN-0006117,ST-HAM-001,Central,N,Cash,4,4,34.58
TXN-0006118,ST-HAM-001,Central,Y,Credit,7,3,84.58
TXN-0006119,ST-HAM-001,Central,Y,Debit,3,2,14.52
TXN-0006120,ST-HAM-001,Central,Y,Debit,6,2,39.84
TXN-0006121,ST-HAM-001,Central,N,Debit,7,4,56.82
TXN-0006122,ST-HAM-001,Central,Y,Credit,2,2,25.82
TXN-0006123,ST-HAM-001,Central,Y,Credit,2,2,15.08
TXN-0006124,ST-KIT-001,Central,N,Debit,3,3,19.17
TXN-0006125,ST-KIT-001,Central,N,Debit,3,3,38.41
TXN-0006126,ST-KIT-001,Central,Y,Mobile,4,2,19.14
TXN-0006127,ST-KIT-001,Central,N,Debit,1,1,13.33
TXN-0006128,ST-KIT-001,Central,Y,Cash,10,5,88.01
TXN-0006129,ST-KIT-001,Central,Y,Credit,6,4,55.34
TXN-0006130,ST-KIT-001,Central,Y,Credit,3,2,30.27
TXN-0006131,ST-KIT-001,Central,N,Cash,2,2,13.98
TXN-0006132,ST-KIT-001,Central,N,Debit,4,3,38.27
TXN-0006133,ST-KIT-001,Central,Y,Mobile,1,1,13.10
TXN-0006134,ST-KIT-001,Central,N,Credit,4,4,31.28
TXN-0006135,ST-KIT-001,Central,Y,Credit,3,3,7.48
TXN-0006136,ST-KIT-001,Central,N,Mobile,8,5,35.99
TXN-0006137,ST-KIT-001,Central,Y,Mobile,4,3,44.18
TXN-0006138,ST-KIT-001,Central,Y,Mobile,6,4,53.29
TXN-0006139,ST-LON-001,Central,N,Mobile,4,3,52.49
TXN-0006140,ST-LON-001,Central,Y,Debit,3,2,16.44
TXN-0006141,ST-LON-001,Central,Y,Credit,3,2,17.81
TXN-0006142,ST-LON-001,Central,N,Credit,1,1,11.24
TXN-0006143,ST-LON-001,Central,Y,Debit,5,2,36.86
TXN-0006144,ST-LON-001,Central,Y,Cash,7,6,69.71
TXN-0006145,ST-LON-001,Central,N,Cash,3,3,40.94
TXN-0006146,ST-LON-001,Central,Y,Mobile,3,2,41.37
TXN-0006147,ST-LON-001,Central,Y,Cash,2,2,22.08
TXN-0006148,ST-OTT-001,Eastern,N,Debit,3,2,33.71
TXN-0006149,ST-OTT-001,Eastern,Y,Credit,5,4,55.80
TXN-0006150,ST-OTT-001,Eastern,Y,Debit,7,3,58.48
TXN-0006151,ST-OTT-001,Eastern,Y,Credit,2,2,30.47
TXN-0006152,ST-OTT-001,Eastern,Y,Debit,2,2,21.42
TXN-0006153,ST-OTT-001,Eastern,Y,Mobile,4,3,47.36
TXN-0006154,ST-OTT-001,Eastern,Y,Credit,3,2,35.44
TXN-0006155,ST-OTT-001,Eastern,Y,Mobile,8,4,87.77
TXN-0006156,ST-OTT-001,Eastern,Y,Credit,6,5,67.70
TXN-0006157,ST-OTT-001,Eastern,Y,Credit,6,4,66.66
TXN-0006158,ST-OTT-001,Eastern,Y,Cash,2,2,28.59
TXN-0006159,ST-OTT-001,Eastern,Y,Debit,13,7,80.06
TXN-0006160,ST-OTT-001,Eastern,Y,Credit,6,3,77.62
TXN-0006161,ST-OTT-001,Eastern,N,Debit,8,3,123.05
TXN-0006162,ST-OTT-001,Eastern,Y,Cash,2,2,19.87
TXN-0006163,ST-OTT-001,Eastern,Y,Credit,7,4,68.80
TXN-0006164,ST-OTT-001,Eastern,Y,Cash,4,2,37.12
TXN-0006165,ST-OTT-001,Eastern,Y,Credit,2,2,18.71
TXN-0006166,ST-OTT-001,Eastern,N,Mobile,5,4,62.86
TXN-0006167,ST-OTT-001,Eastern,Y,Debit,3,3,23.99
TXN-0006168,ST-OTT-002,Eastern,N,Credit,2,2,28.62
TXN-0006169,ST-OTT-002,Eastern,Y,Credit,6,3,74.68
TXN-0006170,ST-OTT-002,Eastern,Y,Mobile,4,3,49.70
TXN-0006171,ST-OTT-002,Eastern,N,Cash,5,5,48.29
TXN-0006172,ST-OTT-002,Eastern,N,Credit,7,4,55.61
TXN-0006173,ST-OTT-002,Eastern,Y,Credit,3,2,40.62
TXN-0006174,ST-OTT-002,Eastern,Y,Cash,3,2,17.08
TXN-0006175,ST-OTT-002,Eastern,Y,Credit,6,2,60.06
TXN-0006176,ST-OTT-002,Eastern,Y,Debit,4,3,26.86
TXN-0006177,ST-OTT-002,Eastern,N,Debit,2,2,7.45
TXN-0006178,ST-CAL-001,Western,Y,Debit,8,4,77.80
TXN-0006179,ST-CAL-001,Western,N,Credit,14,7,168.48
TXN-0006180,ST-CAL-001,Western,Y,Credit,8,5,72.00
TXN-0006181,ST-CAL-001,Western,Y,Debit,5,4,52.80
TXN-0006182,ST-CAL-001,Western,Y,Credit,7,2,30.27
TXN-0006183,ST-CAL-001,Western,N,Debit,3,2,17.46
TXN-0006184,ST-CAL-001,Western,N,Credit,13,7,162.82
TXN-0006185,ST-CAL-001,Western,N,Mobile,5,3,24.50
TXN-0006186,ST-CAL-001,Western,N,Mobile,3,1,41.64
TXN-0006187,ST-CAL-001,Western,Y,Debit,4,3,32.98
TXN-0006188,ST-CAL-001,Western,Y,Credit,7,4,71.70
TXN-0006189,ST-CAL-001,Western,Y,Credit,2,2,20.14
TXN-0006190,ST-CAL-001,Western,N,Debit,6,4,55.95
TXN-0006191,ST-CAL-001,Western,N,Debit,3,2,14.45
TXN-0006192,ST-CAL-001,Western,Y,Mobile,4,2,42.60
TXN-0006193,ST-CAL-001,Western,N,Debit,5,2,50.64
TXN-0006194,ST-CAL-001,Western,Y,Debit,6,3,73.06
TXN-0006195,ST-EDM-001,Western,N,Debit,2,2,6.26
TXN-0006196,ST-EDM-001,Western,N,Debit,3,3,8.71
TXN-0006197,ST-EDM-001,Western,N,Credit,2,2,18.75
TXN-0006198,ST-EDM-001,Western,N,Credit,7,5,37.88
TXN-0006199,ST-EDM-001,Western,Y,Credit,1,1,12.69
TXN-0006200,ST-EDM-001,Western,N,Cash,4,2,45.06
TXN-0006201,ST-EDM-001,Western,N,Debit,5,2,74.36
TXN-0006202,ST-EDM-001,Western,Y,Credit,5,2,53.89
TXN-0006203,ST-EDM-001,Western,Y,Mobile,4,3,27.79
TXN-0006204,ST-EDM-001,Western,N,Credit,2,2,22.95
TXN-0006205,ST-EDM-001,Western,Y,Credit,5,5,24.87
TXN-0006206,ST-EDM-001,Western,Y,Debit,4,3,45.11
TXN-0006207,ST-EDM-001,Western,Y,Mobile,7,2,73.47
TXN-0006208,ST-EDM-001,Western,N,Credit,7,5,82.29
TXN-0006209,ST-TOR-001,Central,Y,Debit,8,6,39.20
TXN-0006210,ST-TOR-001,Central,Y,Cash,2,2,11.68
TXN-0006211,ST-TOR-001,Central,N,Credit,5,4,38.17
TXN-0006212,ST-TOR-001,Central,N,Credit,5,4,41.71
TXN-0006213,ST-TOR-001,Central,N,Credit,7,2,45.30
TXN-0006214,ST-TOR-001,Central,Y,Credit,4,3,27.06
TXN-0006215,ST-TOR-001,Central,Y,Debit,4,2,23.83
TXN-0006216,ST-TOR-001,Central,N,Cash,1,1,4.37
TXN-0006217,ST-TOR-001,Central,Y,Credit,3,2,15.85
TXN-0006218,ST-TOR-001,Central,N,Cash,12,6,100.40
TXN-0006219,ST-TOR-001,Central,N,Credit,1,1,15.01
TXN-0006220,ST-TOR-001,Central,Y,Credit,8,5,69.50
TXN-0006221,ST-TOR-001,Central,Y,Cash,4,3,50.53
TXN-0006222,ST-TOR-001,Central,N,Credit,12,6,83.55
TXN-0006223,ST-TOR-001,Central,Y,Cash,1,1,5.08
TXN-0006224,ST-TOR-002,Central,N,Debit,4,2,20.87
TXN-0006225,ST-TOR-002,Central,Y,Debit,8,6,85.58
TXN-0006226,ST-TOR-002,Central,Y,Credit,6,4,36.26
TXN-0006227,ST-TOR-002,Central,N,Debit,3,1,38.31
TXN-0006228,ST-TOR-002,Central,N,Cash,3,2,18.18
TXN-0006229,ST-TOR-002,Central,Y,Debit,3,3,29.28
TXN-0006230,ST-TOR-002,Central,N,Credit,10,6,66.11
TXN-0006231,ST-TOR-002,Central,Y,Cash,6,5,49.80
TXN-0006232,ST-TOR-002,Central,N,Debit,7,4,79.59
TXN-0006233,ST-TOR-002,Central,Y,Cash,5,4,33.45
TXN-0006234,ST-SCA-001,Central,N,Credit,6,2,79.22
TXN-0006235,ST-SCA-001,Central,Y,Debit,2,2,9.67
TXN-0006236,ST-SCA-001,Central,N,Credit,5,4,34.94
TXN-0006237,ST-SCA-001,Central,Y,Debit,8,6,65.64
TXN-0006238,ST-SCA-001,Central,Y,Credit,1,1,13.91
TXN-0006239,ST-SCA-001,Central,Y,Debit,2,2,7.53
TXN-0006240,ST-SCA-001,Central,Y,Mobile,1,1,9.75
TXN-0006241,ST-SCA-001,Central,N,Mobile,10,6,110.98
TXN-0006242,ST-SCA-001,Central,Y,Debit,2,1,24.18
TXN-0006243,ST-SCA-001,Central,Y,Debit,8,4,94.66
TXN-0006244,ST-SCA-001,Central,Y,Credit,6,4,56.58
TXN-0006245,ST-SCA-001,Central,N,Debit,2,1,30.80
TXN-0006246,ST-SCA-001,Central,Y,Debit,5,3,57.77
TXN-0006247,ST-SCA-001,Central,Y,Debit,2,2,23.35
TXN-0006248,ST-SCA-001,Central,Y,Debit,4,3,40.35
TXN-0006249,ST-SCA-001,Central,Y,Credit,9,5,79.06
TXN-0006250,ST-SCA-001,Central,N,Debit,2,2,19.19
TXN-0006251,ST-MIS-001,Central,Y,Debit,12,7,87.60
TXN-0006252,ST-MIS-001,Central,Y,Cash,7,5,69.37
TXN-0006253,ST-MIS-001,Central,Y,Credit,2,2,8.59
TXN-0006254,ST-MIS-001,Central,Y,Debit,8,5,94.92
TXN-0006255,ST-MIS-001,Central,Y,Credit,4,3,53.90
TXN-0006256,ST-MIS-001,Central,Y,Credit,1,1,12.06
TXN-0006257,ST-MIS-001,Central,Y,Cash,2,2,9.29
TXN-0006258,ST-MIS-001,Central,Y,Debit,1,1,12.91
TXN-0006259,ST-BRA-001,Central,N,Credit,1,1,12.10
TXN-0006260,ST-BRA-001,Central,Y,Mobile,4,3,42.96
TXN-0006261,ST-BRA-001,Central,Y,Cash,5,4,58.71
TXN-0006262,ST-BRA-001,Central,Y,Credit,4,3,33.85
TXN-0006263,ST-BRA-001,Central,Y,Debit,11,6,132.28
TXN-0006264,ST-BRA-001,Central,Y,Debit,6,2,32.37
TXN-0006265,ST-BRA-001,Central,N,Credit,4,2,36.42
TXN-0006266,ST-BRA-001,Central,Y,Credit,5,4,34.53
TXN-0006267,ST-BRA-001,Central,N,Debit,4,3,31.23
TXN-0006268,ST-BRA-001,Central,N,Credit,4,3,50.49
TXN-0006269,ST-BRA-001,Central,Y,Credit,7,3,88.07
TXN-0006270,ST-BRA-001,Central,Y,Debit,2,2,17.46
TXN-0006271,ST-HAM-001,Central,Y,Credit,3,2,40.68
TXN-0006272,ST-HAM-001,Central,Y,Credit,2,1,14.52
TXN-0006273,ST-HAM-001,Central,Y,Debit,5,4,40.05
TXN-0006274,ST-HAM-001,Central,Y,Debit,8,7,67.48
TXN-0006275,ST-HAM-001,Central,Y,Debit,4,3,43.71
TXN-0006276,ST-HAM-001,Central,N,Debit,5,2,56.97
TXN-0006277,ST-HAM-001,Central,Y,Credit,2,1,12.88
TXN-0006278,ST-HAM-001,Central,Y,Cash,6,3,26.97
TXN-0006279,ST-HAM-001,Central,Y,Credit,2,2,18.10
TXN-0006280,ST-HAM-001,Central,Y,Credit,4,2,20.72
TXN-0006281,ST-HAM-001,Central,Y,Credit,12,6,129.15
TXN-0006282,ST-KIT-001,Central,N,Debit,3,1,9.63
TXN-0006283,ST-KIT-001,Central,Y,Cash,3,3,44.97
TXN-0006284,ST-KIT-001,Central,Y,Cash,6,4,60.10
TXN-0006285,ST-KIT-001,Central,N,Mobile,4,2,26.66
TXN-0006286,ST-KIT-001,Central,Y,Credit,1,1,13.08
TXN-0006287,ST-KIT-001,Central,Y,Cash,9,4,99.24
TXN-0006288,ST-KIT-001,Central,Y,Credit,3,2,6.72
TXN-0006289,ST-KIT-001,Central,N,Debit,3,3,31.04
TXN-0006290,ST-KIT-001,Central,Y,Debit,8,5,62.58
TXN-0006291,ST-KIT-001,Central,Y,Debit,5,3,17.66
TXN-0006292,ST-KIT-001,Central,Y,Debit,6,3,84.12
TXN-0006293,ST-KIT-001,Central,Y,Credit,2,2,28.86
TXN-0006294,ST-KIT-001,Central,Y,Cash,4,2,24.53
TXN-0006295,ST-KIT-001,Central,N,Credit,2,1,14.24
TXN-0006296,ST-KIT-001,Central,Y,Credit,2,2,10.62
TXN-0006297,ST-KIT-001,Central,N,Mobile,5,3,55.21
TXN-0006298,ST-LON-001,Central,Y,Credit,4,3,13.67
TXN-0006299,ST-LON-001,Central,Y,Cash,5,2,54.01
TXN-0006300,ST-LON-001,Central,Y,Mobile,7,3,41.92
TXN-0006301,ST-LON-001,Central,N,Credit,7,5,72.28
TXN-0006302,ST-LON-001,Central,Y,Credit,9,4,77.00
TXN-0006303,ST-LON-001,Central,Y,Debit,6,4,49.45
TXN-0006304,ST-LON-001,Central,Y,Cash,2,2,12.09
TXN-0006305,ST-LON-001,Central,N,Debit,5,3,30.55
TXN-0006306,ST-LON-001,Central,N,Debit,4,3,33.69
TXN-0006307,ST-LON-001,Central,N,Credit,5,3,55.38
TXN-0006308,ST-LON-001,Central,Y,Credit,8,4,74.44
TXN-0006309,ST-LON-001,Central,N,Credit,3,3,24.76
TXN-0006310,ST-OTT-001,Eastern,Y,Credit,6,3,38.47
TXN-0006311,ST-OTT-001,Eastern,Y,Cash,4,4,55.75
TXN-0006312,ST-OTT-001,Eastern,N,Credit,5,4,59.98
TXN-0006313,ST-OTT-001,Eastern,Y,Credit,2,2,18.14
TXN-0006314,ST-OTT-001,Eastern,N,Credit,5,3,27.51
TXN-0006315,ST-OTT-001,Eastern,Y,Credit,6,4,69.28
TXN-0006316,ST-OTT-001,Eastern,Y,Credit,2,2,15.03
TXN-0006317,ST-OTT-001,Eastern,N,Cash,2,1,8.66
TXN-0006318,ST-OTT-001,Eastern,N,Debit,8,4,75.68
TXN-0006319,ST-OTT-001,Eastern,Y,Credit,1,1,7.11
TXN-0006320,ST-OTT-002,Eastern,Y,Credit,6,4,53.68
TXN-0006321,ST-OTT-002,Eastern,N,Credit,4,4,50.96
TXN-0006322,ST-OTT-002,Eastern,Y,Debit,3,2,21.41
TXN-0006323,ST-OTT-002,Eastern,Y,Credit,8,4,97.01
TXN-0006324,ST-OTT-002,Eastern,Y,Mobile,3,2,45.10
TXN-0006325,ST-OTT-002,Eastern,Y,Credit,10,5,96.41
TXN-0006326,ST-CAL-001,Western,N,Credit,9,6,86.41
TXN-0006327,ST-CAL-001,Western,Y,Credit,5,3,54.96
TXN-0006328,ST-CAL-001,Western,Y,Cash,8,3,104.77
TXN-0006329,ST-CAL-001,Western,N,Credit,6,3,32.46
TXN-0006330,ST-CAL-001,Western,Y,Credit,3,2,15.97
TXN-0006331,ST-CAL-001,Western,Y,Debit,1,1,5.53
TXN-0006332,ST-CAL-001,Western,Y,Debit,6,3,38.21
TXN-0006333,ST-CAL-001,Western,N,Debit,6,4,59.93
TXN-0006334,ST-CAL-001,Western,Y,Debit,8,4,91.67
TXN-0006335,ST-CAL-001,Western,Y,Mobile,2,2,14.98
TXN-0006336,ST-CAL-001,Western,Y,Debit,7,4,100.92
TXN-0006337,ST-CAL-001,Western,Y,Debit,2,2,29.28
TXN-0006338,ST-CAL-001,Western,N,Credit,5,2,14.72
TXN-0006339,ST-CAL-001,Western,Y,Cash,6,4,65.98
TXN-0006340,ST-CAL-001,Western,Y,Credit,2,2,17.03
TXN-0006341,ST-EDM-001,Western,Y,Credit,3,3,35.63
TXN-0006342,ST-EDM-001,Western,Y,Debit,3,2,46.37
TXN-0006343,ST-EDM-001,Western,Y,Debit,8,5,72.63
TXN-0006344,ST-EDM-001,Western,Y,Credit,1,1,1.85
TXN-0006345,ST-EDM-001,Western,Y,Cash,3,2,28.33
TXN-0006346,ST-EDM-001,Western,Y,Debit,1,1,1.93
TXN-0006347,ST-EDM-001,Western,Y,Credit,9,5,69.27
TXN-0006348,ST-EDM-001,Western,Y,Credit,4,4,35.03
TXN-0006349,ST-EDM-001,Western,Y,Debit,3,2,20.44
TXN-0006350,ST-EDM-001,Western,Y,Credit,13,7,139.10
TXN-0006351,ST-EDM-001,Western,Y,Credit,6,4,67.13
TXN-0006352,ST-EDM-001,Western,Y,Credit,5,2,49.82
TXN-0006353,ST-TOR-001,Central,Y,Credit,4,4,39.31
TXN-0006354,ST-TOR-001,Central,Y,Credit,3,3,35.39
TXN-0006355,ST-TOR-001,Central,Y,Debit,6,4,67.29
TXN-0006356,ST-TOR-001,Central,N,Cash,6,4,62.38
TXN-0006357,ST-TOR-001,Central,Y,Debit,8,5,88.73
TXN-0006358,ST-TOR-001,Central,Y,Credit,5,2,71.67
TXN-0006359,ST-TOR-001,Central,N,Debit,4,3,46.08
TXN-0006360,ST-TOR-001,Central,Y,Credit,1,1,2.30
TXN-0006361,ST-TOR-001,Central,Y,Credit,7,4,68.78
TXN-0006362,ST-TOR-001,Central,Y,Cash,1,1,11.03
TXN-0006363,ST-TOR-002,Central,Y,Credit,5,3,58.03
TXN-0006364,ST-TOR-002,Central,N,Debit,4,4,46.35
TXN-0006365,ST-TOR-002,Central,N,Debit,3,3,17.91
TXN-0006366,ST-TOR-002,Central,Y,Debit,1,1,3.19
TXN-0006367,ST-TOR-002,Central,Y,Debit,8,4,76.86
TXN-0006368,ST-SCA-001,Central,Y,Debit,7,5,42.25
TXN-0006369,ST-SCA-001,Central,Y,Cash,3,3,11.73
TXN-0006370,ST-SCA-001,Central,Y,Debit,5,4,64.87
TXN-0006371,ST-SCA-001,Central,N,Credit,6,3,76.07
TXN-0006372,ST-SCA-001,Central,Y,Debit,3,2,49.38
TXN-0006373,ST-MIS-001,Central,Y,Credit,7,6,51.54
TXN-0006374,ST-MIS-001,Central,N,Credit,7,5,30.12
TXN-0006375,ST-MIS-001,Central,Y,Debit,9,6,80.99
TXN-0006376,ST-MIS-001,Central,N,Credit,5,3,39.40
TXN-0006377,ST-MIS-001,Central,Y,Credit,5,3,49.01
TXN-0006378,ST-MIS-001,Central,N,Credit,6,3,49.56
TXN-0006379,ST-MIS-001,Central,Y,Cash,2,2,19.46
TXN-0006380,ST-MIS-001,Central,N,Credit,5,3,38.33
TXN-0006381,ST-MIS-001,Central,Y,Credit,2,2,24.90
TXN-0006382,ST-MIS-001,Central,Y,Credit,4,3,43.69
TXN-0006383,ST-MIS-001,Central,N,Credit,1,1,14.55
TXN-0006384,ST-MIS-001,Central,Y,Cash,4,3,18.64
TXN-0006385,ST-MIS-001,Central,N,Debit,8,4,81.40
TXN-0006386,ST-MIS-001,Central,N,Debit,6,4,28.28
TXN-0006387,ST-MIS-001,Central,Y,Cash,2,2,20.06
TXN-0006388,ST-MIS-001,Central,Y,Debit,11,6,119.53
TXN-0006389,ST-BRA-001,Central,N,Credit,3,2,9.51
TXN-0006390,ST-BRA-001,Central,Y,Credit,3,2,43.90
TXN-0006391,ST-BRA-001,Central,Y,Cash,2,2,11.32
TXN-0006392,ST-BRA-001,Central,Y,Credit,10,4,80.29
TXN-0006393,ST-BRA-001,Central,Y,Mobile,6,4,69.72
TXN-0006394,ST-BRA-001,Central,N,Debit,1,1,11.31
TXN-0006395,ST-BRA-001,Central,N,Credit,6,4,44.04
TXN-0006396,ST-BRA-001,Central,Y,Mobile,6,4,37.26
TXN-0006397,ST-BRA-001,Central,Y,Debit,5,4,48.93
TXN-0006398,ST-HAM-001,Central,N,Debit,8,3,63.79
TXN-0006399,ST-HAM-001,Central,N,Credit,2,1,21.02
TXN-0006400,ST-HAM-001,Central,Y,Credit,3,2,33.40
TXN-0006401,ST-HAM-001,Central,Y,Debit,4,3,51.18
TXN-0006402,ST-HAM-001,Central,Y,Credit,3,2,23.66
TXN-0006403,ST-HAM-001,Central,Y,Credit,5,3,47.56
TXN-0006404,ST-HAM-001,Central,N,Credit,3,3,42.47
TXN-0006405,ST-HAM-001,Central,Y,Credit,3,3,31.14
TXN-0006406,ST-HAM-001,Central,Y,Debit,3,1,15.42
TXN-0006407,ST-HAM-001,Central,N,Credit,3,3,26.03
TXN-0006408,ST-HAM-001,Central,N,Debit,3,2,11.09
TXN-0006409,ST-HAM-001,Central,N,Debit,3,2,28.60
TXN-0006410,ST-HAM-001,Central,N,Debit,11,5,74.91
TXN-0006411,ST-KIT-001,Central,Y,Debit,4,3,30.02
TXN-0006412,ST-KIT-001,Central,N,Cash,3,3,21.68
TXN-0006413,ST-KIT-001,Central,Y,Debit,6,3,72.41
TXN-0006414,ST-KIT-001,Central,N,Cash,3,2,34.37
TXN-0006415,ST-KIT-001,Central,Y,Credit,3,3,35.51
TXN-0006416,ST-KIT-001,Central,N,Mobile,5,4,46.93
TXN-0006417,ST-KIT-001,Central,Y,Mobile,6,2,21.57
TXN-0006418,ST-KIT-001,Central,Y,Credit,3,3,23.78
TXN-0006419,ST-KIT-001,Central,Y,Cash,7,4,68.06
TXN-0006420,ST-KIT-001,Central,Y,Cash,10,6,101.93
TXN-0006421,ST-KIT-001,Central,Y,Debit,3,2,50.56
TXN-0006422,ST-LON-001,Central,N,Credit,4,4,50.60
TXN-0006423,ST-LON-001,Central,Y,Credit,4,4,39.43
TXN-0006424,ST-LON-001,Central,Y,Credit,5,4,65.32
TXN-0006425,ST-LON-001,Central,N,Debit,5,3,47.89
TXN-0006426,ST-LON-001,Central,Y,Debit,2,2,21.91
TXN-0006427,ST-LON-001,Central,Y,Mobile,2,2,9.42
TXN-0006428,ST-LON-001,Central,Y,Cash,3,2,33.84
TXN-0006429,ST-LON-001,Central,Y,Debit,1,1,3.36
TXN-0006430,ST-LON-001,Central,Y,Debit,4,3,48.46
TXN-0006431,ST-OTT-001,Eastern,N,Credit,4,3,22.25
TXN-0006432,ST-OTT-001,Eastern,Y,Debit,5,3,58.07
TXN-0006433,ST-OTT-001,Eastern,Y,Credit,7,4,57.53
TXN-0006434,ST-OTT-001,Eastern,N,Credit,6,4,27.56
TXN-0006435,ST-OTT-001,Eastern,Y,Credit,4,2,49.78
TXN-0006436,ST-OTT-001,Eastern,N,Credit,3,1,37.41
TXN-0006437,ST-OTT-001,Eastern,Y,Debit,10,6,88.34
TXN-0006438,ST-OTT-001,Eastern,N,Debit,6,4,84.09
TXN-0006439,ST-OTT-002,Eastern,Y,Debit,9,4,112.53
TXN-0006440,ST-OTT-002,Eastern,Y,Debit,3,2,11.81
TXN-0006441,ST-OTT-002,Eastern,N,Credit,10,6,88.74
TXN-0006442,ST-OTT-002,Eastern,Y,Credit,4,3,45.31
TXN-0006443,ST-OTT-002,Eastern,Y,Credit,1,1,12.21
TXN-0006444,ST-OTT-002,Eastern,Y,Debit,10,5,138.64
TXN-0006445,ST-OTT-002,Eastern,Y,Debit,5,2,63.57
TXN-0006446,ST-OTT-002,Eastern,Y,Debit,3,2,15.16
TXN-0006447,ST-OTT-002,Eastern,Y,Debit,3,2,11.74
TXN-0006448,ST-OTT-002,Eastern,Y,Cash,4,2,32.96
TXN-0006449,ST-OTT-002,Eastern,N,Credit,6,4,56.16
TXN-0006450,ST-OTT-002,Eastern,Y,Cash,3,3,27.35
TXN-0006451,ST-OTT-002,Eastern,Y,Credit,6,4,43.74
TXN-0006452,ST-OTT-002,Eastern,Y,Debit,3,2,44.56
TXN-0006453,ST-CAL-001,Western,Y,Credit,3,2,39.23
TXN-0006454,ST-CAL-001,Western,Y,Credit,2,1,35.84
TXN-0006455,ST-CAL-001,Western,Y,Credit,1,1,15.92
TXN-0006456,ST-CAL-001,Western,Y,Debit,6,3,66.69
TXN-0006457,ST-CAL-001,Western,Y,Mobile,5,2,21.57
TXN-0006458,ST-CAL-001,Western,Y,Debit,13,6,77.55
TXN-0006459,ST-CAL-001,Western,N,Credit,3,2,27.31
TXN-0006460,ST-CAL-001,Western,N,Credit,5,3,49.38
TXN-0006461,ST-CAL-001,Western,Y,Debit,1,1,3.14
TXN-0006462,ST-CAL-001,Western,N,Credit,3,2,39.78
TXN-0006463,ST-CAL-001,Western,Y,Mobile,4,2,27.76
TXN-0006464,ST-CAL-001,Western,Y,Credit,3,2,15.44
TXN-0006465,ST-CAL-001,Western,N,Credit,9,4,110.54
TXN-0006466,ST-CAL-001,Western,Y,Cash,4,3,45.58
TXN-0006467,ST-CAL-001,Western,N,Debit,9,5,68.08
TXN-0006468,ST-CAL-001,Western,Y,Debit,4,2,44.78
TXN-0006469,ST-CAL-001,Western,N,Debit,5,3,45.46
TXN-0006470,ST-CAL-001,Western,N,Mobile,4,3,11.76
TXN-0006471,ST-CAL-001,Western,Y,Debit,12,4,122.39
TXN-0006472,ST-CAL-001,Western,Y,Mobile,4,2,50.96
TXN-0006473,ST-CAL-001,Western,N,Debit,4,3,46.71
TXN-0006474,ST-EDM-001,Western,Y,Debit,3,3,24.87
TXN-0006475,ST-EDM-001,Western,Y,Debit,2,1,6.68
TXN-0006476,ST-EDM-001,Western,Y,Credit,3,3,36.78
TXN-0006477,ST-EDM-001,Western,N,Debit,2,1,11.12
